Degree Betweenness Closeness Clustering Eigenvector Membership
587 2603.80558843 0.55078053 0.16804368 0.81456599 0
582 2552.78404011 0.55057830 0.17133630 0.83041840 0
615 2849.66941569 0.55372969 0.17038214 0.85198521 0
582 2534.11069737 0.55169242 0.17795482 0.78167619 0
609 2782.77235978 0.55444629 0.17650268 0.83828317 0
612 2797.68317400 0.55260733 0.16663458 0.84947649 1
614 2836.88114178 0.55362747 0.16912605 0.86265955 1
631 2990.96949150 0.55516475 0.17015571 0.89116013 0
579 2505.66532171 0.54977085 0.16745851 0.83706250 1
567 2407.99242811 0.55017428 0.17709599 0.79123081 0
597 2690.71460564 0.55220033 0.17008420 0.84419087 1
564 2395.33162426 0.54876487 0.17048990 0.75298555 0
603 2732.07290583 0.55372969 0.17574365 0.86806152 1
632 3003.44893270 0.55413895 0.16241549 0.83788545 0
636 3024.59959899 0.55691736 0.17867578 0.94189992 1
561 2349.98392430 0.54906628 0.17389228 0.77921442 0
568 2430.08073026 0.54946867 0.17110068 0.81191440 1
583 2555.47930734 0.55108416 0.17190383 0.84559269 1
590 2623.81782713 0.55169242 0.17094184 0.83945418 1
594 2606.73660954 0.55220033 0.17354546 0.78379287 1
579 2507.01769867 0.54987165 0.16871351 0.82881077 0
632 2992.78487546 0.55619436 0.17417100 0.93103778 1
597 2667.87428313 0.55199706 0.17092172 0.88598493 1
600 2706.87512375 0.55250553 0.17012799 0.84029206 1
615 2806.80381255 0.55444629 0.17421678 0.84823079 0
592 2647.18742600 0.55199706 0.17192002 0.85496149 0
591 2612.44618696 0.55189547 0.17262898 0.79849092 0
623 2927.21541161 0.55465138 0.17055736 0.88855318 0
603 2710.40965416 0.55342314 0.17666375 0.88227166 0
606 2754.96545894 0.55311693 0.17280637 0.86561704 0
604 2741.00947072 0.55270918 0.16950567 0.86684630 0
592 2624.60027462 0.55098291 0.16636942 0.83342246 1
597 2664.13694264 0.55301494 0.17736333 0.88207626 1
572 2465.27604529 0.55007337 0.17399238 0.75335704 0
610 2811.47620568 0.55403658 0.17625239 0.85871288 0
582 2533.35177536 0.54977085 0.16576468 0.78995860 1
612 2803.35490522 0.55291298 0.16717478 0.92606246 1
574 2480.65105542 0.54987165 0.17082292 0.79554615 1
641 3101.36024041 0.55619436 0.16889138 0.88158578 1
607 2760.19758471 0.55321896 0.17217175 0.88812374 0
615 2843.23081512 0.55424136 0.17326342 0.85411905 1
606 2750.35815734 0.55332103 0.17294275 0.88098633 0
637 3062.69306577 0.55671060 0.17467887 0.89842580 1
613 2811.19211799 0.55393424 0.17199778 0.87786426 1
609 2777.75067188 0.55342314 0.17287292 0.83134249 1
602 2722.36112847 0.55260733 0.17071216 0.82495620 1
596 2652.11103233 0.55281106 0.17496475 0.87185382 1
616 2816.96929901 0.55393424 0.17035160 0.94475872 1
597 2674.42793238 0.55240376 0.17368723 0.87465252 1
596 2682.24742440 0.55220033 0.17184028 0.82307356 0
644 3110.31344697 0.55753858 0.17493214 0.92956029 1
616 2837.92608048 0.55454882 0.17536691 0.86592195 1
578 2487.99392817 0.55067940 0.17209286 0.81798772 1
577 2489.93909188 0.55057830 0.17340049 0.80601110 1
595 2662.22338842 0.55260733 0.17545200 0.82388747 1
636 3031.03710519 0.55537037 0.16771654 0.88722847 1
589 2594.21045960 0.55169242 0.17267246 0.83657071 0
597 2678.01464596 0.55169242 0.16698144 0.81316723 1
582 2533.64821932 0.55078053 0.17364303 0.82463233 0
572 2462.98688902 0.54997249 0.17246151 0.79551553 1
605 2742.33468182 0.55311693 0.17309945 0.89180262 0
619 2876.62831045 0.55465138 0.17405670 0.92207417 0
571 2429.09434712 0.54987165 0.17326328 0.73313455 0
601 2686.25904648 0.55372969 0.17903494 0.89884292 1
591 2605.30639921 0.55199706 0.17392526 0.84692458 0
607 2750.80857707 0.55230203 0.16668570 0.86595441 1
621 2875.35732203 0.55485661 0.17417277 0.93182911 0
609 2791.18186502 0.55301494 0.16813046 0.82150655 1
598 2662.57532140 0.55230203 0.17277581 0.81997670 1
637 3027.85402204 0.55609123 0.17161814 0.84075712 0
590 2613.45268091 0.55007337 0.16200973 0.80425936 0
618 2875.09507397 0.55444629 0.17149481 0.84599628 1
619 2885.83643330 0.55352529 0.16711368 0.88015809 0
572 2474.65036031 0.54916682 0.16679118 0.80103576 1
603 2723.45990990 0.55362747 0.17668578 0.81118848 0
594 2640.62300489 0.55240376 0.17394291 0.82860690 1
616 2855.62870899 0.55321896 0.16660332 0.85704199 1
583 2532.25596354 0.55047724 0.16964628 0.82119069 1
579 2518.92613775 0.55037622 0.17015377 0.85664047 1
616 2854.43315390 0.55352529 0.16820821 0.80454773 0
604 2763.70913314 0.55260733 0.16739701 0.81786446 0
568 2409.96670859 0.54916682 0.16956057 0.79905935 1
626 2935.09783374 0.55495929 0.16965623 0.91375844 1
587 2593.22765234 0.55088170 0.16749132 0.88929342 0
586 2588.29844000 0.55159095 0.17277792 0.84759677 1
618 2862.90847121 0.55403658 0.16912401 0.89862964 1
595 2649.36539212 0.55169242 0.16967999 0.83088077 1
614 2833.52486278 0.55281106 0.16428522 0.88114002 0
645 3102.28292346 0.55640074 0.16907410 0.95414802 1
572 2464.39209609 0.54876487 0.16498475 0.76595072 0
568 2401.32796626 0.54936802 0.17077775 0.83828479 0
559 2338.41373326 0.54866447 0.17248543 0.74889192 1
597 2659.66401140 0.55270918 0.17536227 0.88306941 1
595 2639.92606205 0.55179393 0.17119656 0.84954964 0
598 2686.18783148 0.55291298 0.17524075 0.81039581 0
628 2950.28191500 0.55495929 0.17016122 0.86305055 0
595 2661.78719878 0.55209867 0.17222081 0.82605110 0
606 2753.71381362 0.55270918 0.16850230 0.86950783 1
583 2562.07338888 0.55057830 0.17005888 0.80477126 0
581 2532.83304496 0.55037622 0.16909609 0.81927012 1
624 2893.67709082 0.55413895 0.16800428 0.89256810 0
573 2476.72504418 0.55027523 0.17351322 0.81232354 0
613 2796.87062831 0.55352529 0.16924160 0.86741604 0
598 2651.24000192 0.55250553 0.17288785 0.89419911 1
625 2944.08879409 0.55465138 0.16965128 0.86580016 0
575 2482.57928934 0.55027523 0.17313134 0.81767965 1
617 2851.17063012 0.55383195 0.16986255 0.86582009 0
618 2857.94779862 0.55454882 0.17155775 0.87163665 1
616 2822.01961383 0.55444629 0.17236828 0.96485738 0
567 2401.06616913 0.54946867 0.17265878 0.83382963 0
583 2540.79834917 0.55118544 0.17332437 0.81822215 0
556 2297.20397397 0.54856411 0.17451552 0.85162356 0
633 2976.19781654 0.55526754 0.16979623 0.82577954 0
565 2385.42039341 0.54946867 0.17245967 0.86910383 1
641 3071.19029503 0.55537037 0.16414782 0.88629842 0
597 2668.16815566 0.55291298 0.17567704 0.86494902 1
608 2753.82718971 0.55270918 0.16901500 0.84608830 0
574 2476.94246048 0.55037622 0.17543828 0.83119947 1
608 2748.73586705 0.55301494 0.17046735 0.82042790 0
566 2391.40560856 0.54967009 0.17557147 0.85477019 1
628 2966.76575340 0.55578206 0.17430084 0.84953600 0
539 2198.51300666 0.54756253 0.17694891 0.76669044 0
592 2614.05657521 0.55138812 0.17014794 0.82882732 1
626 2908.47240385 0.55557614 0.17355144 0.84337539 1
596 2635.33883101 0.55169242 0.16886244 0.75980619 0
592 2622.72317073 0.55220033 0.17338341 0.78783662 1
605 2755.00743394 0.55270918 0.17014394 0.83467112 1
618 2884.53812453 0.55372969 0.16768160 0.88564641 0
564 2393.95795884 0.54926740 0.17292745 0.79587424 1
600 2703.11220428 0.55220033 0.17005008 0.82125983 0
575 2483.32914048 0.55037622 0.17376155 0.85260011 0
600 2673.71540260 0.55281106 0.17502504 0.75882349 0
605 2784.51415944 0.55342314 0.17279842 0.86669740 1
555 2307.69173038 0.54766253 0.16869939 0.77451176 1
586 2586.32163890 0.55067940 0.16720049 0.78894868 0
615 2836.88009579 0.55332103 0.16823707 0.90171055 1
632 2998.21242016 0.55598813 0.17403559 0.90150739 0
582 2536.35264916 0.55067940 0.17005873 0.83768541 1
618 2847.03467042 0.55424136 0.17234977 0.88657813 1
608 2755.51978829 0.55321896 0.17119895 0.88404137 1
606 2750.85416503 0.55240376 0.16672395 0.80956051 0
633 3030.15470122 0.55537037 0.16833643 0.92963938 1
592 2604.19344315 0.55148952 0.16970206 0.87783411 1
614 2848.26060797 0.55291298 0.16558178 0.92280561 1
611 2821.89574066 0.55352529 0.17126989 0.83673309 0
638 3008.03831710 0.55588508 0.17063232 0.93275755 0
601 2701.77860883 0.55250553 0.17112590 0.78230489 1
589 2607.53895564 0.55209867 0.17550212 0.84875068 1
616 2845.75910394 0.55342314 0.16913737 0.85753981 1
622 2890.46983091 0.55516475 0.17453956 0.86900252 0
624 2939.78302805 0.55413895 0.16667696 0.92421003 0
574 2472.17448297 0.55057830 0.17514032 0.80756246 1
602 2721.55735799 0.55230203 0.16747282 0.83552433 0
608 2759.46519374 0.55413895 0.17681327 0.81646659 1
585 2589.17503178 0.55027523 0.16646177 0.82501576 0
611 2807.73553052 0.55311693 0.16933809 0.83646820 0
594 2659.21616592 0.55098291 0.16537494 0.83214637 1
613 2822.74671510 0.55332103 0.16909232 0.86513239 1
622 2912.22481781 0.55465138 0.17208009 0.90278620 1
617 2863.74264511 0.55311693 0.16339009 0.88923729 1
636 3042.29120564 0.55629753 0.17458525 0.86129384 1
578 2495.34981024 0.55169242 0.17956499 0.75888471 0
583 2539.40413056 0.55047724 0.16760682 0.85135829 1
618 2857.69597157 0.55434381 0.17253859 0.86921782 0
601 2690.25177434 0.55301494 0.17484748 0.85016675 1
571 2443.21052181 0.54967009 0.17055950 0.80600304 1
590 2635.57125929 0.55169242 0.17103968 0.84364737 1
550 2237.39710576 0.54826325 0.17479715 0.86125717 0
606 2744.35287850 0.55352529 0.17391921 0.81965514 1
574 2465.11708246 0.55118544 0.17863680 0.82486570 0
561 2336.42078792 0.54896577 0.17317927 0.84680845 0
577 2520.35892969 0.54987165 0.16818313 0.80908675 0
562 2350.47267358 0.54956936 0.17525263 0.78521021 0
617 2863.36504580 0.55352529 0.16651582 0.89283611 0
590 2599.81807482 0.55078053 0.16673477 0.81458444 1
649 3154.58876152 0.55588508 0.16307615 0.92948893 1
631 2959.46128576 0.55516475 0.16941111 0.85806356 0
598 2691.52251484 0.55179393 0.16880949 0.83445320 1
599 2680.36648257 0.55220033 0.17009397 0.92107794 0
629 2991.52643697 0.55516475 0.16969611 0.87738334 0
602 2722.19963235 0.55209867 0.16734015 0.86709564 0
625 2927.33225332 0.55588508 0.17807179 0.82610031 0
616 2825.51939293 0.55393424 0.17182452 0.92986169 1
621 2876.58179966 0.55434381 0.17091060 0.83734972 1
606 2750.53576962 0.55383195 0.17543027 0.83446975 1
656 3215.97666399 0.55743494 0.16717092 0.89784170 1
601 2690.10489927 0.55199706 0.16958957 0.84263872 0
587 2586.61027794 0.55148952 0.17185783 0.79895957 1
599 2691.91017807 0.55199706 0.16835752 0.79864008 0
618 2858.12445149 0.55454882 0.17506674 0.84482369 0
595 2643.03094271 0.55189547 0.16993464 0.75752812 1
601 2704.34558132 0.55260733 0.17166389 0.83862211 0
630 2993.25511719 0.55547324 0.17187776 0.90079959 0
620 2883.08962996 0.55516475 0.17532962 0.83599590 1
564 2384.63766531 0.54926740 0.17237318 0.78198460 1
617 2830.59529671 0.55362747 0.16805763 0.86080553 0
589 2616.02072806 0.55138812 0.16946745 0.86053712 1
593 2646.91291376 0.55230203 0.17430268 0.87281242 0
615 2832.93702939 0.55424136 0.17438627 0.86260917 1
572 2453.14546039 0.54946867 0.16912422 0.78964134 0
608 2737.74397755 0.55383195 0.17487319 0.80748402 0
588 2562.56096206 0.55138812 0.17267554 0.86304538 1
611 2768.46892512 0.55342314 0.17230555 0.92431509 0
590 2611.85685397 0.55108416 0.16689016 0.85952870 0
577 2456.32121217 0.55067940 0.17541041 0.90841807 1
588 2594.43623604 0.55138812 0.17113421 0.82019560 1
615 2831.52399542 0.55424136 0.17366595 0.88498168 0
600 2700.12610342 0.55301494 0.17503617 0.86117970 0
606 2760.18550872 0.55189547 0.16425824 0.84423320 0
615 2835.15783741 0.55424136 0.17266492 0.89633861 1
648 3147.76805353 0.55660728 0.16914725 0.92968140 1
630 2978.66523144 0.55547324 0.17000025 0.89301428 0
599 2700.27589384 0.55240376 0.17049039 0.86051972 0
605 2739.11222776 0.55260733 0.16924635 0.91769723 1
575 2462.46179639 0.54936802 0.16773216 0.76319431 0
591 2622.34890113 0.55240376 0.17658665 0.81053674 0
604 2743.88936100 0.55240376 0.16800105 0.83785935 0
586 2540.17276555 0.55098291 0.17038593 0.75828482 0
563 2370.31324846 0.54866447 0.17108399 0.76759165 0
596 2657.92601680 0.55260733 0.17388190 0.80076398 0
596 2671.92479976 0.55332103 0.17914951 0.84017776 1
558 2311.03508404 0.54776256 0.16716537 0.74233271 1
578 2508.25971344 0.55057830 0.17241669 0.80315324 0
614 2799.03666151 0.55444629 0.17484896 0.84525583 1
570 2460.57394675 0.54967009 0.17019085 0.81602210 0
621 2861.60353735 0.55372969 0.16636538 0.86708186 0
633 2987.83293492 0.55640074 0.17614534 0.86808297 1
587 2575.09219670 0.55098291 0.16945073 0.77816348 0
604 2729.65681657 0.55342314 0.17543079 0.82095625 1
629 2947.99316077 0.55567908 0.17464280 0.93189711 0
586 2560.33506042 0.55108416 0.17094601 0.81241499 0
575 2495.37064343 0.55017428 0.17176185 0.81388350 1
595 2637.56593730 0.55138812 0.16709957 0.89338516 0
601 2703.10779895 0.55199706 0.16690516 0.88491167 0
576 2441.79419680 0.54987165 0.16995169 0.91282510 0
583 2537.94403636 0.55078053 0.17060706 0.74465402 1
607 2755.11256868 0.55311693 0.17120938 0.87181251 0
615 2813.38144656 0.55362747 0.16940759 0.83018609 0
562 2384.01120634 0.54896577 0.17161779 0.77878528 0
640 3051.34960349 0.55588508 0.16916569 0.94517221 1
594 2650.40006119 0.55250553 0.17413029 0.86607421 0
594 2646.60215994 0.55098291 0.16624366 0.88152476 1
583 2552.19608085 0.55098291 0.17356604 0.84033615 0
589 2586.56558285 0.55098291 0.17029324 0.81878907 0
578 2528.34325354 0.55047724 0.17093546 0.81241094 0
609 2764.77682090 0.55260733 0.16803863 0.88104289 0
568 2406.98920104 0.54896577 0.16703927 0.82515257 0
608 2753.64389697 0.55332103 0.17071664 0.91570160 0
605 2754.11748677 0.55281106 0.16992502 0.83701253 1
607 2762.26104455 0.55372969 0.17540140 0.86583208 1
605 2741.00731684 0.55321896 0.17214165 0.81930267 0
667 3347.37712172 0.55941056 0.17265241 0.95872584 1
581 2519.02173301 0.55088170 0.17227135 0.80536837 0
614 2830.17287111 0.55393424 0.17252685 0.82331231 1
644 3115.90867601 0.55753858 0.17542961 0.96804943 0
573 2460.15918820 0.54977085 0.16960178 0.84799124 1
631 2973.82876246 0.55567908 0.17292280 0.88887859 1
593 2621.35820758 0.55148952 0.17045144 0.80057485 0
572 2436.38122983 0.54967009 0.17107761 0.76596125 1
616 2820.07646843 0.55342314 0.16864639 0.88180313 0
591 2641.60274788 0.55148952 0.16895810 0.84695485 0
583 2542.91590539 0.55108416 0.17310628 0.82833181 1
586 2570.15068755 0.55057830 0.16892739 0.81313974 1
623 2918.27376437 0.55485661 0.17204379 0.89302877 0
591 2636.91190538 0.55047724 0.16455304 0.80667655 0
568 2401.30310784 0.54946867 0.17044862 0.73337140 0
578 2509.40897150 0.55098291 0.17495937 0.83264004 1
607 2765.80873388 0.55342314 0.17328092 0.82688947 0
551 2252.90174513 0.54706312 0.16735192 0.76826791 1
544 2224.83445015 0.54816304 0.17702578 0.75931418 0
613 2837.31781090 0.55372969 0.17038779 0.85260124 0
625 2913.05578065 0.55434381 0.16820513 0.85655254 0
598 2661.64048301 0.55260733 0.17353770 0.88729188 1
600 2710.50832042 0.55301494 0.17385086 0.81497861 0
573 2458.48616234 0.54987165 0.17142630 0.79588280 1
654 3195.75848643 0.55784970 0.17173619 0.97855113 0
600 2663.46428889 0.55189547 0.16916528 0.84954954 0
629 2989.60580575 0.55506200 0.16943283 0.90293718 0
609 2776.41433587 0.55311693 0.17025862 0.87379543 0
552 2260.91419824 0.54896577 0.17770720 0.68765980 0
647 3138.31672625 0.55743494 0.17229796 0.96831758 0
571 2429.41380277 0.54916682 0.16871601 0.77949285 1
639 3040.93826104 0.55567908 0.16761103 0.85868361 0
655 3207.47789211 0.55743494 0.16950767 0.95423321 1
620 2873.21331756 0.55393424 0.16876335 0.89784245 1
571 2427.61667184 0.55007337 0.17521123 0.75705091 1
558 2349.86179825 0.54876487 0.17328494 0.76861242 0
608 2759.48560140 0.55230203 0.16559547 0.81663689 1
595 2642.92176054 0.55250553 0.17485782 0.85532509 1
549 2273.58979495 0.54826325 0.17716352 0.76423024 1
592 2613.41093720 0.55169242 0.17018224 0.90768007 1
577 2493.62196800 0.54967009 0.16674490 0.86676301 1
569 2438.78612581 0.55047724 0.17715785 0.84565552 1
551 2268.58458192 0.54816304 0.17424847 0.82383109 0
580 2502.32822488 0.55017428 0.16859627 0.85880606 0
571 2444.19867884 0.55057830 0.17539558 0.78412669 0
579 2499.09504206 0.55067940 0.17361995 0.81646795 0
640 3064.04149167 0.55598813 0.16930262 0.93014303 1
545 2220.77500643 0.54806287 0.17885861 0.73427064 1
595 2652.38294630 0.55169242 0.17106075 0.87304487 1
608 2771.67552892 0.55413895 0.17611961 0.91846054 0
633 3024.07311983 0.55454882 0.16409703 0.93365550 1
606 2743.96168816 0.55352529 0.17349917 0.83943437 0
594 2642.28986389 0.55230203 0.17439715 0.82764347 0
585 2601.50373276 0.55037622 0.16604028 0.79248687 1
590 2610.87603391 0.55189547 0.17426261 0.86222037 1
580 2513.06287268 0.55037622 0.17005539 0.84196045 0
572 2473.87390499 0.55037622 0.17388828 0.80594262 1
579 2513.53434385 0.55027523 0.16971751 0.81560314 0
591 2605.92405212 0.55189547 0.17296739 0.89780303 0
535 2140.66141725 0.54686360 0.17512689 0.75449709 1
560 2360.68083928 0.54926740 0.17347304 0.80505018 0
589 2595.30360199 0.55209867 0.17556564 0.83951128 1
600 2690.11734974 0.55301494 0.17533111 0.86500652 1
597 2689.47357070 0.55270918 0.17190539 0.78322995 1
606 2731.72152921 0.55250553 0.16913510 0.86718549 1
607 2762.43537575 0.55281106 0.16916502 0.85680579 1
643 3088.49569356 0.55712428 0.17389767 0.98466260 0
571 2433.71800640 0.54926740 0.16870987 0.84058453 0
569 2415.61972446 0.54997249 0.17337063 0.82563429 0
600 2684.18107075 0.55352529 0.17712298 0.85350858 0
619 2872.77295710 0.55475398 0.17228958 0.87940584 1
620 2890.96433247 0.55413895 0.16788264 0.82772350 1
584 2554.71162797 0.55078053 0.16888907 0.88415495 1
593 2643.15188451 0.55159095 0.16947154 0.79230889 1
612 2802.45321402 0.55352529 0.17057112 0.87104278 1
629 2951.84172063 0.55526754 0.17205553 0.92843243 1
640 3058.89367836 0.55567908 0.16867664 0.84947183 1
595 2643.29786247 0.55209867 0.17244150 0.87878607 0
589 2578.88257057 0.55159095 0.17248190 0.81943550 0
547 2250.04771750 0.54736266 0.17066785 0.77868980 0
592 2625.13031514 0.55098291 0.16680386 0.83980652 0
598 2670.85290407 0.55240376 0.17208114 0.89027332 1
566 2398.75115527 0.54977085 0.17383283 0.78495694 1
626 2953.87693948 0.55465138 0.16884856 0.92588744 1
591 2630.12682468 0.55260733 0.17718317 0.81827703 0
595 2652.12789690 0.55220033 0.17327901 0.85056913 0
616 2855.17211499 0.55301494 0.16515679 0.88925332 1
602 2744.78094970 0.55179393 0.16589737 0.88034203 1
577 2500.49857052 0.55047724 0.17166137 0.84016127 1
602 2703.23537855 0.55403658 0.17968944 0.85692299 0
620 2886.79489738 0.55465138 0.17379749 0.92361593 1
577 2499.91783549 0.54956936 0.16684720 0.80726830 0
586 2586.72255525 0.55088170 0.16903241 0.87619690 1
605 2760.59823271 0.55230203 0.16773576 0.88731142 1
591 2607.84379038 0.55138812 0.16925636 0.86322915 0
596 2656.64340233 0.55189547 0.16968022 0.87333425 1
604 2737.16352835 0.55240376 0.16857764 0.88445371 0
594 2632.23102961 0.55148952 0.17025227 0.84572612 0
583 2551.48767065 0.55047724 0.16874444 0.77330754 0
604 2742.45028689 0.55209867 0.16682591 0.82701398 0
618 2871.76548281 0.55383195 0.16923940 0.89491203 1
561 2349.54512117 0.54816304 0.16722689 0.77820835 1
573 2457.82841841 0.55027523 0.17299454 0.79608435 0
572 2441.95336081 0.54987165 0.17227781 0.77792537 0
553 2313.18925796 0.54806287 0.17118746 0.80777041 1
612 2792.62757750 0.55465138 0.17808586 0.85232171 1
580 2513.46523130 0.54956936 0.16426062 0.83556405 1
604 2739.50692656 0.55321896 0.17269612 0.87932805 0
536 2136.77422846 0.54666424 0.17485702 0.78348093 0
639 3050.60982642 0.55629753 0.17107942 0.89670555 1
592 2636.86305244 0.55159095 0.16939909 0.86511461 0
614 2834.63241373 0.55413895 0.17176698 0.88089504 1
608 2760.86701807 0.55250553 0.16739465 0.84523890 1
615 2841.56626797 0.55362747 0.16892561 0.89574513 1
601 2726.99977244 0.55189547 0.16627842 0.83371184 1
600 2704.85111455 0.55352529 0.17745687 0.82729285 0
615 2829.13727508 0.55383195 0.17223590 0.88760920 1
599 2674.38872784 0.55108416 0.16391310 0.87498427 1
600 2685.02561493 0.55281106 0.17464107 0.80103841 1
607 2792.30825357 0.55270918 0.16801235 0.84897618 1
586 2563.39823536 0.55128676 0.17324465 0.82270794 0
592 2620.72446147 0.55179393 0.17264600 0.84504973 1
614 2817.66188017 0.55332103 0.16843526 0.83886390 1
590 2620.22926115 0.55118544 0.16951455 0.84818548 0
613 2801.54427651 0.55393424 0.17225368 0.93024173 1
584 2558.66967323 0.55138812 0.17495712 0.80880717 0
577 2503.09899684 0.55067940 0.17354492 0.79890549 0
604 2735.41309684 0.55250553 0.16925856 0.89841622 0
609 2758.41966975 0.55342314 0.17189526 0.85853918 0
579 2496.01271670 0.55067940 0.17225738 0.81608656 1
610 2775.14882831 0.55301494 0.16810681 0.84904720 1
567 2426.98415705 0.54896577 0.16801590 0.81777133 0
628 2971.30856069 0.55434381 0.16558478 0.85216690 1
628 2972.56529336 0.55516475 0.17130406 0.84305896 1
615 2806.38046331 0.55362747 0.17050396 0.85160054 1
